"id","batch_label","batch_quantity_mts","batch_crop","batch_product","product_origin","year","test_type","storage_type","moisture_maize_grain","Immaturegrains","Discolored_grains","Liveinfestation","total_aflatoxins_ug_kg_maize_grain","abnormal_odours_maize_grain","final_grade","test_date","organisation_id","nvcondition","season","tester","description","Other_colors","broken_kernels_percent_maize_grain","foreign_matter_percent_maize_grain","pest_damaged","rotten","condsample","sampledby","bags_sampled","districts","price","moisturechanges","romerid","totaldefective","url","theurl","expiration","production","batchnumber","batchnumberflour","linkedclient","linkedtones","labtested","sampleowne"
"381","label","15","Maize","Grain","Rwanda","2022","First Test",NULL,"32","0.6","0.2","Absent","5.1","Absent","4","2022-02-23","96",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"43","Ngoma","0",NULL,"2202230000356","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"382","label","4","Maize","Grain","Rwanda","2022","First Test",NULL,"26.2","1.2","0.4","Present","5.3","Absent","4","2022-02-23","64",NULL,"A",NULL,NULL,"0","0.2","0.8","0.6","0.1",NULL,NULL,"20","Kayonza","0",NULL,"2202230000346","1.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"383","label","18","Maize","Grain","Rwanda","2022","First Test",NULL,"31","0.4","0.1","Present","4.5","Absent","4","2022-02-23","64",NULL,"A",NULL,NULL,"0","0","0","0.3","0.1",NULL,NULL,"40","Ngoma","0",NULL,"2202230000353","0.63",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"384","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"28","1","0.2","Present","6.5","Absent","4","2022-02-23","64",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"36","Ngoma","0",NULL,"2202230000354","0.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"385","label","14","Maize","Grain","Rwanda","2022","First Test",NULL,"23","1.6","0","Present","5.7","Absent","4","2022-02-23","64",NULL,"A",NULL,NULL,"0","0","0.3","0.2","0.2",NULL,NULL,"40","Ngoma","0",NULL,"2202230000357","1.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"386","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"23.3","1.2","0","Absent","4.6","Absent","4","2022-02-24","26",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"31","Kirehe","0",NULL,"2202240000362","0.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"387","label","6","Maize","Grain","Rwanda","2022","First Test",NULL,"25","1.2","0.1","Absent","4.4","Absent","4","2022-02-24","178",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"17","Kirehe","0",NULL,"2202240000360","0.91",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"388","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"22.6","0.9","0.1","Absent","3.4","Absent","4","2022-02-24","130",NULL,"A",NULL,NULL,"0","0","0.1","0","0",NULL,NULL,"35","Kirehe","0",NULL,"2202240000363","0.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"389","label","25","Maize","Grain","Rwanda","2022","First Test",NULL,"22.6","1.6","0.1","Absent","5","Absent","4","2022-02-24","139",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"62","Kirehe","0",NULL,"2202240000365","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"390","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"23.5","0.8","0.2","Absent","5.1","Absent","4","2022-02-24","60",NULL,"A",NULL,NULL,"0","0.1","0","0","0",NULL,NULL,"33","Kirehe","0",NULL,"2202240000364","0.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"391","label","15","Maize","Grain","Rwanda","2022","First Test",NULL,"26.7","0.8","0","Absent","4.6","Absent","4","2022-02-24","62",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"40","Kirehe","0",NULL,"2202240000361","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"392","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"24","0.7","0","Absent","5.2","Absent","4","2022-02-24","37",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"36","Kirehe","0",NULL,"2202240000359","0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"393","label","5","Maize","Grain","Rwanda","2022","First Test",NULL,"21","0","0.1","Absent","4.5","Absent","4","2022-02-24","43",NULL,"A",NULL,NULL,"0","0","0.1","0","0",NULL,NULL,"21","Kirehe","0",NULL,"2202240000358","0.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"394","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"30.8","0.4","0.9","Absent","3.3","Absent","4","2022-02-28","79",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"4","Ngoma","0",NULL,"2202280000369","0.91",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"395","label","3.5","Maize","Grain","Rwanda","2022","First Test",NULL,"16.3","0.6","0.1","Absent","5.8","Absent","4","2022-02-28","131",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000382","0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"396","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"17.2","2.2","0.3","Absent","5.4","Absent","4","2022-02-28","181",NULL,"A",NULL,NULL,"0","0","0.2","0","0",NULL,NULL,"7","Ngoma","0",NULL,"2202280000380","1.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"397","label","2","Maize","Grain","Rwanda","2022","First Test",NULL,"31.5","0.8","0","Absent","6.4","Absent","4","2022-02-28","116",NULL,"A",NULL,NULL,"0","0","0.1","0","0",NULL,NULL,"8","Ngoma","0",NULL,"2202280000372","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"398","label","2","Maize","Grain","Rwanda","2022","First Test",NULL,"29","0.6","0.1","Absent","6.5","Absent","4","2022-02-28","56",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"4","Ngoma","0",NULL,"2202280000375","0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"399","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"36.6","0.5","0.1","Absent","4.3","Absent","4","2022-02-28","24",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"5","Ngoma","0",NULL,"2202280000378","0.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"400","label","3.5","Maize","Grain","Rwanda","2022","First Test",NULL,"48.3","0.4","0.5","Absent","6.2","Absent","4","2022-02-28","24",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"7","Ngoma","0",NULL,"2202280000377","0.63",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"401","label","1.2","Maize","Grain","Rwanda","2022","First Test",NULL,"37.8","1.2","0","Absent","4.7","Absent","4","2022-02-28","31",NULL,"A",NULL,NULL,"0","0","0.1","0","0",NULL,NULL,"4","Ngoma","0",NULL,"2202280000367","0.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"402","label","2","Maize","Grain","Rwanda","2022","First Test",NULL,"27","0.6","0.1","Absent","5.6","Absent","4","2022-02-28","31",NULL,"A",NULL,NULL,"0","0","0","0.1","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000379","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"403","label","2.5","Maize","Grain","Rwanda","2022","First Test",NULL,"48.3","0.7","0.8","Absent","6.8","Absent","4","2022-02-28","166",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"5","Ngoma","0",NULL,"2202280000374","1.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"404","label","25","Maize","Grain","Rwanda","2022","First Test",NULL,"27.6","1.8","0","Absent","3.4","Absent","4","2022-02-28","166",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"5","Ngoma","0",NULL,"2202280000366","1.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"405","label","2.8","Maize","Grain","Rwanda","2022","First Test",NULL,"17","1.4","0.2","Absent","4.2","Absent","4","2022-02-28","151",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000383","1.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"406","label","2.3","Maize","Grain","Rwanda","2022","First Test",NULL,"52.3","2.1","0.3","Absent","3.5","Absent","4","2022-02-28","164",NULL,"A",NULL,NULL,"0","0","0.2","0","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000368","1.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"407","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"48.1","0.4","0","Absent","6.1","Absent","4","2022-02-28","164",NULL,"A",NULL,NULL,"0","0.2","0.1","0","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000373","0.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"408","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"18.4","1.3","0","Absent","3.6","Absent","4","2022-02-28","138",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"7","Ngoma","0",NULL,"2202280000384","0.91",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"409","label","3.4","Maize","Grain","Rwanda","2022","First Test",NULL,"54.3","2.3","0","Absent","4.2","Absent","4","2022-02-28","138",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"8","Ngoma","0",NULL,"2202280000370","1.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"410","label","4","Maize","Grain","Rwanda","2022","First Test",NULL,"18.2","1.1","0","Absent","6.3","Absent","4","2022-02-28","70",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"8","Ngoma","0",NULL,"2202280000381","0.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"411","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"27.3","0.6","0.2","Absent","5.4","Absent","4","2022-02-28","161",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"6","Ngoma","0",NULL,"2202280000376","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"412","label","2.9","Maize","Grain","Rwanda","2022","First Test",NULL,"55.6","1.8","0.5","Absent","5.4","Absent","4","2022-02-28","53",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"5","Ngoma","0",NULL,"2202280000371","1.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"413","label","3","Maize","Grain","Rwanda","2022","First Test",NULL,"16.2","0.7","0","Absent","5.2","Absent","4","2022-02-28","85",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"7","Ngoma","0",NULL,"2202280000385","0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"414","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.5","0","0.5","Present","6","Absent","4","2022-01-03","61",NULL,NULL,NULL,NULL,"0","0.1","1.5","0.6","0.3",NULL,NULL,"102",NULL,"0",NULL,"2203010000386","1.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"415","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.5","0","0.3","Present","4.8","Absent","4","2022-01-03","61",NULL,NULL,NULL,NULL,"0","0.3","1.5","0.9","0.3",NULL,NULL,"100",NULL,"0",NULL,"2203010000387","1.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"416","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.5","0","0","Present","4.8","Absent","4","2022-01-03","61",NULL,NULL,NULL,NULL,"0","0.1","1.2","0.1","0.1",NULL,NULL,"106",NULL,"0",NULL,"2203010000389","0.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"417","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.5","0.3","0","Present","4.2","Absent","4","2022-01-03","61",NULL,NULL,NULL,NULL,"0","0.3","1.9","0.5","0.4",NULL,NULL,"89",NULL,"0",NULL,"2203010000390","1.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"418","label","8","Maize","Grain","Rwanda","2022","First Test",NULL,"16.3","0","0","Present","8.5","Absent","4","2022-01-03","128",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,"Organisation Staff","31","Ngoma","0",NULL,"2203010000391","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"419","label","4","Maize","Grain","Rwanda","2022","First Test",NULL,"21.6","2.5","0","Absent","4.4","Absent","4","2022-01-03","49",NULL,"A",NULL,NULL,"0","0","0","0","0.3",NULL,NULL,"26","Kirehe","0",NULL,"2203010000392","1.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"420","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.4","0.6","0","Present","6.1","Absent","4","2022-07-03","82",NULL,"A",NULL,NULL,"0","0","0.1","0","0.2",NULL,NULL,"43","Nyagatare","0",NULL,"2203070000396","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"421","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19","1.3","0.1","Absent","6.2","Absent","4","2022-07-03","82",NULL,"A",NULL,NULL,"0","0","0","0","0.3",NULL,NULL,"52","Nyagatare","0",NULL,"2203070000398","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"422","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"18.6","0.8","0.1","Absent","6.1","Absent","4","2022-07-03","109",NULL,"A",NULL,NULL,"0","0.1","0","0.1","0.2",NULL,NULL,"45","Nyagatare","0",NULL,"2203070000397","0.91",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"423","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"18.3","1.8","0","Present","17","Absent","4","2022-07-03","78",NULL,"A",NULL,NULL,"0","1.4","0.5","0.9","0.6",NULL,NULL,"54","Ngoma","0",NULL,"2203070000393","3.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"424","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"18.3","2.4","0.6","Present","17.1","Absent","4","2022-07-03","78",NULL,"A",NULL,NULL,"0","0.6","0.9","0.9","0.3",NULL,NULL,"48","Ngoma","0",NULL,"2203070000394","3.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"425","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.1","1.6","0","Present","3.2","Absent","4","2022-07-03","150",NULL,"A",NULL,NULL,"0","0","0.4","0.3","0.1",NULL,NULL,"51","Nyagatare","0",NULL,"2203070000395","1.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"426","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.4","0.6","0.1","Absent","5.1","Absent","4","2022-08-03","82",NULL,"A",NULL,NULL,"0","0","0.2","0","0",NULL,NULL,"42","Nyagatare","0",NULL,"2203080000342","0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"427","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"18.9","1.5","0","Absent","4.7","Absent","4","2022-08-03","82",NULL,"A",NULL,NULL,"0","0","0.5","0","0.1",NULL,NULL,"51","Nyagatare","0",NULL,"2203080000344","1.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"428","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.5","0.1","0.3","Present","4.9","Absent","4","2022-08-03","176",NULL,NULL,NULL,NULL,"0","0.1","0.3","1.5","0.7",NULL,NULL,"71",NULL,"0",NULL,"2203080000347","1.89",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"429","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"18.2","0.9","0.2","Absent","5.3","Absent","4","2022-08-03","109",NULL,"A",NULL,NULL,"0","0","0","0","0",NULL,NULL,"50","Nyagatare","0",NULL,"2203080000341","0.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"430","label","32","Maize","Grain","Tanzania","2022","First Test",NULL,"13.3","0.1","0","Absent","3.7","Absent","1","2022-08-03","61",NULL,NULL,NULL,NULL,"0","0.5","0.1","0.9","0.2",NULL,NULL,"69",NULL,"0",NULL,"2203080000346","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"431","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"17.8","2.5","0","Present","28.4","Absent","4","2022-08-03","150",NULL,"A",NULL,NULL,"0","2.4","0.7","0.9","1.3",NULL,NULL,"51","Nyagatare","0",NULL,"2203080000399","4.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"432","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"18.7","1.5","0","Absent","4.4","Absent","4","2022-08-03","74",NULL,"A",NULL,NULL,"0","0","0","0","0.2",NULL,NULL,"54","Nyagatare","0",NULL,"2203080000340","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"433","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.5","0.6","0","Absent","4.6","Absent","4","2022-08-03","74",NULL,"A",NULL,NULL,"0","0","0.1","0","0.2",NULL,NULL,"39","Nyagatare","0",NULL,"2203080000345","0.56",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"434","label","0.05","Maize","Grain","Rwanda","2021","First Test",NULL,"16.1","1.9","2.9","Absent","460","Present","4","2022-10-03","52",NULL,"B",NULL,NULL,"1.2","2.7","5.2","0.7","3.6",NULL,NULL,"1","Ngoma","0",NULL,"2203100000353","8.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"435","label","32","Maize","Grain","Tanzania","2021","First Test",NULL,"13.5","0.1","0.4","Present","4.1","Absent","4","2022-10-03","176",NULL,NULL,NULL,NULL,"0.1","0.7","0.1","0.7","0.9",NULL,NULL,"59",NULL,"0",NULL,"2203100000348","1.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"436","label","32","Maize","Grain","Tanzania","2021","First Test",NULL,"13.5","0.1","0.6","Present","13.7","Absent","4","2022-10-03","176",NULL,NULL,NULL,NULL,"0","0.1","0.6","3.2","0.4",NULL,NULL,"61",NULL,"0",NULL,"2203100000349","3.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"437","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"15.1","2.3","0.2","Present","16","Absent","4","2022-10-03","100",NULL,"A",NULL,NULL,"0","0.3","0.3","0.1","0.4",NULL,NULL,"41","Ngoma","0",NULL,"2203100000352","2.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"438","label","5","Maize","Grain","Rwanda","2022","First Test",NULL,"15.1","2.3","0.2","Present","14.4","Absent","4","2022-10-03","100",NULL,"A",NULL,NULL,"0","0.3","0.3","0.1","0.4",NULL,NULL,"10","Ngoma","0",NULL,"2203100000350","2.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"439","label","11","Maize","Grain","Rwanda","2021","First Test",NULL,"18.7","1.2","0.4","Absent","460","Present","4","2022-10-03","69",NULL,"B",NULL,NULL,"0.1","0.1","1","0","0",NULL,NULL,"71","Nyagatare","0",NULL,"2203100000354","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"440","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"18.1","1.6","0.2","Absent","4.3","Absent","4","2022-10-03","55",NULL,"A",NULL,NULL,"0","0","0.3","0","0",NULL,NULL,"42","Ngoma","0",NULL,"2203100000351","1.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"441","label","7","Maize","Grain","Rwanda","2022","First Test",NULL,"18.7","1.6","0.1","Absent","40.8","Absent","4","2022-03-23","69",NULL,"A",NULL,NULL,"0","0","0","0","0.3",NULL,NULL,"21","Nyagatare","0",NULL,"2203230000355","1.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"442","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"22.5","0.3","0.1","Absent","6.4","Absent","4","2022-03-24","108",NULL,"A",NULL,NULL,"0","0","0.1","0","0.1",NULL,NULL,"51","Nyagatare","0",NULL,"2203240000356","0.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"443","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.1","1.2","0","Absent","460","Present","4","2022-12-04","69",NULL,"A","Sarah Igitego",NULL,"0","0","0","0","0",NULL,"Sarah Igitego","32","Nyagatare","0",NULL,"4026","0.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"444","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4","2022-08-04","69",NULL,"A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30","Nyagatare","0",NULL,"3562",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"445","label","16","Maize","Grain","Rwanda","2022","First Test",NULL,"17.7","1","1","Absent","6.2","Absent","4","2022-12-04","69",NULL,"A","Sarah Igitego",NULL,"0","2","0.5","0","2.5",NULL,"Sarah Igitego","41","Nyagatare","0",NULL,"5795","4.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"446","label","7","Maize","Grain","Rwanda","2022","First Test",NULL,"15.2","4.5","0","Present","18.3","Absent","4","2022-12-04","136",NULL,"A","Sarah Igitego",NULL,"0","0","0","0","3.5",NULL,"Benjamin Byinshi","0","Gatsibo","20000",NULL,"5759","5.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"447","label","11","Maize","Grain","Rwanda","2022","First Test",NULL,"21","0.3","0.1","Absent","6.5","Absent","4","2022-02-04","82",NULL,"A","Aline Umwari",NULL,"0","0","0","0.1","0",NULL,"Aline Umwari","51","Nyagatare","0",NULL,"5770","0.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"448","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19","1.2","0","Absent","7.1","Absent","4","2022-02-04","82",NULL,"A","Aline Umwari",NULL,"0","0","0","0.3","0.2",NULL,"Sarah Igitego","53","Nyagatare","0",NULL,"5788","1.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"449","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"19.2","0.9","0","Absent","4.7","Absent","4","2022-02-04","82",NULL,"A","Aline Umwari",NULL,"0","0","0","0.2","0.3",NULL,"Aline Umwari","51","Nyagatare","0",NULL,"5768","0.98",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"450","label","11","Maize","Grain","Rwanda","2022","First Test",NULL,"18.3","1.2","0","Absent","4.7","Absent","4","2022-02-04","150",NULL,"A","Aline Umwari",NULL,"0","0","0","0.1","0.2",NULL,"Aline Umwari","52","Nyagatare","0",NULL,"5787","1.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"451","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"17","1","0","Absent","23.6","Absent","4","2022-02-04","82",NULL,"A","Aline Umwari",NULL,"0","0","0","0","0.1",NULL,"Aline Umwari","51","Nyagatare","0",NULL,"5772","0.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"452","label","10","Maize","Grain","Rwanda","2021","First Test",NULL,"19","0","0","Absent","460","Present","4","2022-11-04","69",NULL,"A","Sarah Igitego",NULL,"0","0","0","0","2",NULL,"Sarah Igitego","0","Nyagatare","0",NULL,"2964","1.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"453","label","12","Maize","Grain","Rwanda","2022","First Test",NULL,"18.2","0.9","0.1","Absent","7.8","Absent","4","2022-02-04","150",NULL,"A","Aline Umwari",NULL,"0","0","0","0","0.4",NULL,"Aline Umwari","50","Nyagatare","0",NULL,"5789","0.98",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"454","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.2","0","0","Absent","460","Present","4","2022-11-04","69",NULL,"A","Aline Umwari",NULL,"0","0","0","0","2",NULL,"Aline Umwari","66","Nyagatare","0",NULL,"2964","1.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
"455","label","10","Maize","Grain","Rwanda","2022","First Test",NULL,"19.4","0.7","0.1","Absent","7.7","Absent","4","2022-02-04","82",NULL,"A","Aline Umwari",NULL,"0","0","0","0","0.3",NULL,"Aline Umwari","42","Nyagatare","0",NULL,"5767","0.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kigali Laboratory",
